1640874857;8;50;10;1;1208;920;1280;800
1640874857;8;1000;22;4;24032;18736;28256;22224
1640874857;8;2000;26;5;48032;37552;56216;42584
1640874857;8;3000;27;5;72032;55968;83952;65104
1640874857;8;4000;28;5;96032;74608;113928;89896
1640874857;8;5000;30;5;120032;93168;139168;108800
1640874857;8;6000;30;6;144032;111840;166784;130304
1640874857;8;7000;31;6;168032;130384;195792;151888
1640874857;8;8000;31;6;192032;149104;222056;171368
1640874857;8;9000;31;6;216032;167856;249728;192032
1640874857;8;10000;31;6;240008;186712;279336;215064
1640874857;8;11000;31;6;264008;205528;307952;237744
1640874857;8;12000;31;6;288008;224232;335064;259128
1640874857;8;13000;31;7;311984;242720;362688;281056
1640874857;8;14000;32;7;335984;261024;392056;303528
1640874857;8;15000;32;7;359984;279792;419632;323440
1640874857;8;16000;32;7;383984;298640;446456;343752
1640874857;8;17000;32;7;407960;317272;472920;362888
1640874857;8;18000;32;7;431960;335544;500944;385216
1640874857;8;19000;32;7;455960;354360;527400;406120
1640874857;8;20000;32;7;479960;373016;556840;429464
1640874857;8;21000;32;7;503960;391688;584568;452248
1640874857;8;22000;32;7;527960;410312;613296;474592
1640874857;8;23000;32;7;551960;429064;639392;494704
1640874857;8;24000;32;7;575936;447424;667960;517832
1640874857;8;25000;33;7;599936;466096;696456;540664
1640874857;8;26000;33;7;623936;485072;723608;561432
1640874857;8;27000;33;8;647936;503488;752728;585624
1640874857;8;28000;33;8;671936;522128;783312;608016
1640874857;8;29000;33;8;695936;541104;813696;632432
1640874857;8;30000;34;8;719936;559952;841904;655264
1640874857;8;31000;34;8;743936;578480;871272;678504
1640874857;8;32000;34;8;767936;597360;899856;700864
1640874857;8;33000;34;8;791936;615952;926144;719648
1640874857;8;34000;35;8;815936;634640;952944;740192
1640874857;8;35000;35;8;839888;653536;981600;762368
1640874857;8;36000;35;8;863864;672056;1009160;783576
1640874857;8;37000;35;8;887864;690888;1037744;804912
1640874857;8;38000;35;8;911864;709672;1065952;826576
1640874857;8;39000;35;8;935864;728072;1095096;848648
1640874857;8;40000;35;8;959864;746728;1123192;869688
1640874857;8;41000;35;8;983864;765368;1152528;892064
1640874857;8;42000;35;9;1007840;784016;1180656;913568
1640874857;8;43000;35;9;1031840;802576;1207152;933120
1640874857;8;44000;35;9;1055840;821312;1237256;955976
1640874857;8;45000;35;9;1079840;840240;1264400;975536
1640874857;8;46000;35;9;1103816;858584;1291224;996776
1640874857;8;47000;35;9;1127816;877256;1319952;1021040
1640874857;8;48000;35;9;1151768;895736;1346080;1041472
1640874857;8;49000;36;9;1175768;914712;1374552;1063992
1640874857;8;50000;36;9;1199744;933200;1402240;1087312
1640874857;8;51000;36;9;1223744;951728;1429136;1108864
1640874857;8;52000;36;9;1247744;970112;1456072;1128936
1640874857;8;53000;36;9;1271744;988432;1483792;1149616
1640874857;8;54000;36;9;1295696;1006672;1512864;1173248
1640874857;8;55000;37;9;1319672;1024904;1542016;1196400
1640874857;8;56000;37;9;1343648;1044032;1569008;1216688
1640874857;8;57000;37;9;1367600;1062688;1596664;1238248
1640874857;8;58000;37;9;1391600;1081072;1624824;1259272
1640874857;8;59000;37;9;1415600;1099568;1653984;1281360
1640874857;8;60000;37;9;1439600;1118496;1681112;1302040
1640874857;8;61000;37;9;1463576;1137736;1707536;1320896
1640874857;8;62000;37;9;1487576;1156536;1732984;1340968
1640874857;8;63000;37;9;1511552;1175072;1760768;1362688
1640874857;8;64000;37;9;1535552;1193552;1788920;1384968
1640874857;8;65000;37;9;1559552;1212368;1814800;1404480
1640874857;8;66000;37;9;1583528;1231352;1843576;1425608
1640874857;8;67000;37;9;1607456;1250176;1868040;1444616
1640874857;8;68000;37;9;1631456;1268816;1895696;1466848
1640874857;8;69000;37;9;1655456;1287104;1925720;1490552
1640874857;8;70000;37;9;1679408;1305728;1954656;1513136
1640874857;8;71000;37;9;1703408;1324448;1981232;1533664
1640874857;8;72000;37;9;1727408;1343008;2009576;1554344
1640874857;8;73000;37;9;1751408;1361312;2038128;1576736
1640874857;8;74000;37;9;1775408;1379936;2065208;1596600
1640874857;8;75000;37;9;1799384;1398472;2093272;1618888
1640874857;8;76000;37;9;1823384;1416936;2120264;1639768
1640874857;8;77000;37;9;1847360;1435616;2147568;1659072
1640874857;8;78000;37;9;1871360;1454336;2175864;1681336
1640874857;8;79000;37;9;1895336;1473048;2203152;1701472
1640874857;8;80000;37;9;1919336;1492056;2230560;1722288
1640874857;8;81000;37;9;1943336;1510888;2260080;1744672
1640874857;8;82000;37;9;1967312;1529472;2286912;1767264
1640874857;8;83000;37;9;1991288;1548392;2313984;1788864
1640874857;8;84000;37;9;2015264;1567296;2341392;1809520
1640874857;8;85000;37;9;2039264;1585904;2369680;1830992
1640874857;8;86000;37;9;2063240;1604552;2398200;1852360
1640874857;8;87000;37;9;2087168;1622928;2427120;1875376
1640874857;8;88000;37;9;2111120;1641456;2455368;1897304
1640874857;8;89000;37;9;2135024;1660048;2482480;1917952
1640874857;8;90000;37;9;2158976;1678592;2510856;1939688
1640874857;8;91000;38;9;2182952;1697288;2537832;1959208
1640874857;8;92000;39;9;2206952;1716088;2566328;1981224
1640874857;8;93000;39;10;2230952;1734488;2593936;2003424
1640874857;8;94000;39;10;2254880;1753088;2622424;2024984
1640874857;8;95000;39;10;2278880;1771760;2651712;2048288
1640874857;8;96000;39;10;2302880;1790464;2680072;2070792
1640874857;8;97000;39;10;2326880;1809824;2704656;2089712
1640874857;8;98000;39;10;2350856;1828392;2732392;2111400
