1640874779;4;50;11;3;1208;904;1656;1416
1640874779;4;1000;23;7;24032;18832;32840;28296
1640874779;4;2000;24;9;48032;37296;65296;55792
1640874779;4;3000;25;10;72032;55824;99304;85528
1640874779;4;4000;26;11;96032;74816;132184;113832
1640874779;4;5000;27;11;120032;93488;165272;141848
1640874779;4;6000;28;11;144032;112688;198904;170648
1640874779;4;7000;28;12;168032;131024;232112;199072
1640874779;4;8000;31;12;192032;149712;264232;227160
1640874779;4;9000;32;12;216032;168192;298136;256888
1640874779;4;10000;32;12;240032;186672;330296;284200
1640874779;4;11000;32;13;264032;205456;363960;313560
1640874779;4;12000;32;13;288032;224272;396256;340992
1640874779;4;13000;32;13;312032;242400;430320;370096
1640874779;4;14000;33;13;336032;260848;464320;399552
1640874779;4;15000;33;13;360032;279808;500144;430448
1640874779;4;16000;33;13;384032;298560;533424;459232
1640874779;4;17000;33;13;408032;317296;566160;485680
1640874779;4;18000;34;13;432032;336080;598376;513624
1640874779;4;19000;34;13;456032;354464;629976;540584
1640874779;4;20000;34;13;480032;373296;663352;569768
1640874779;4;21000;34;14;504032;391952;695952;597456
1640874779;4;22000;34;14;528008;410600;730520;628136
1640874779;4;23000;34;14;552008;429480;764976;657968
1640874779;4;24000;34;14;576008;447976;797336;685480
1640874779;4;25000;35;14;600008;466632;829248;713152
1640874779;4;26000;35;14;624008;485304;860688;740224
1640874779;4;27000;35;14;648008;503912;893528;768360
1640874779;4;28000;35;14;672008;522408;927352;797704
1640874779;4;29000;36;14;696008;541320;958416;824032
1640874779;4;30000;36;14;719984;560272;990112;850544
1640874779;4;31000;36;14;743960;578984;1024832;880864
1640874779;4;32000;36;14;767936;597344;1060088;911176
1640874779;4;33000;36;14;791936;615536;1093912;939688
1640874779;4;34000;36;14;815936;634144;1127584;969184
1640874779;4;35000;36;14;839912;652712;1161632;998656
1640874779;4;36000;36;14;863912;671464;1194264;1027240
1640874779;4;37000;37;14;887912;690024;1228176;1056688
1640874779;4;38000;37;15;911912;708552;1261080;1084776
1640874779;4;39000;37;15;935912;727416;1293256;1111496
1640874779;4;40000;37;15;959912;746072;1326632;1140808
1640874779;4;41000;37;15;983888;764448;1360200;1170056
1640874779;4;42000;37;15;1007888;783200;1393880;1198952
1640874779;4;43000;37;15;1031888;801648;1426680;1226824
1640874779;4;44000;37;16;1055864;820584;1458192;1252672
1640874779;4;45000;37;16;1079864;839400;1489816;1279640
1640874779;4;46000;37;16;1103864;857752;1521656;1307240
1640874779;4;47000;37;16;1127816;876984;1555448;1336136
1640874779;4;48000;37;16;1151792;895904;1588296;1364776
1640874779;4;49000;37;16;1175768;914440;1622200;1393784
1640874779;4;50000;37;16;1199768;933048;1657576;1424200
1640874779;4;51000;37;16;1223768;951592;1690384;1452192
1640874779;4;52000;37;16;1247744;970224;1722040;1479912
1640874779;4;53000;37;16;1271720;988936;1756568;1510360
1640874779;4;54000;37;16;1295696;1007664;1789208;1539256
1640874779;4;55000;37;16;1319624;1025592;1822776;1568104
1640874779;4;56000;38;16;1343600;1044016;1857280;1598752
1640874779;4;57000;38;16;1367600;1062720;1891736;1628248
1640874779;4;58000;38;17;1391576;1081240;1924832;1656992
1640874779;4;59000;38;17;1415576;1099848;1959800;1687480
1640874779;4;60000;38;17;1439576;1118440;1993120;1715936
1640874779;4;61000;39;17;1463552;1137072;2026144;1743872
1640874779;4;62000;39;17;1487528;1155400;2058984;1771336
1640874779;4;63000;39;17;1511528;1174312;2089776;1797584
1640874779;4;64000;39;17;1535504;1193056;2123480;1826520
1640874779;4;65000;39;17;1559456;1211520;2155488;1853952
1640874779;4;66000;39;17;1583456;1229968;2186704;1880448
1640874779;4;67000;39;17;1607384;1248712;2220168;1909336
1640874779;4;68000;39;17;1631384;1267288;2251888;1936368
1640874779;4;69000;39;17;1655336;1285832;2284064;1964448
1640874779;4;70000;39;17;1679336;1304216;2318840;1993848
1640874779;4;71000;39;17;1703312;1322944;2351944;2021864
1640874779;4;72000;39;17;1727312;1341376;2386280;2051736
1640874779;4;73000;39;17;1751312;1359792;2417712;2078176
1640874779;4;74000;39;17;1775288;1378696;2451480;2107160
1640874779;4;75000;39;17;1799264;1397312;2484096;2134464
1640874779;4;76000;39;17;1823240;1415784;2515976;2161864
1640874779;4;77000;39;17;1847240;1434360;2549304;2189768
1640874779;4;78000;39;17;1871216;1452976;2581296;2217776
1640874779;4;79000;39;17;1895216;1471936;2614504;2246472
1640874779;4;80000;39;17;1919216;1490752;2646904;2274600
1640874779;4;81000;39;17;1943192;1509336;2679768;2301816
1640874779;4;82000;39;17;1967168;1528384;2713304;2331048
1640874779;4;83000;40;17;1991120;1546768;2748264;2361352
1640874779;4;84000;40;17;2015048;1565288;2780120;2389304
1640874779;4;85000;40;17;2039048;1584392;2813464;2417928
1640874779;4;86000;40;17;2063000;1603032;2846520;2446408
1640874779;4;87000;40;17;2086928;1621616;2879496;2474712
1640874779;4;88000;40;17;2110928;1640624;2913128;2503784
1640874779;4;89000;40;17;2134904;1659480;2948552;2534888
1640874779;4;90000;40;17;2158856;1678056;2981528;2563400
1640874779;4;91000;40;17;2182856;1696600;3014504;2592760
1640874779;4;92000;41;17;2206808;1715144;3047560;2621096
1640874779;4;93000;41;17;2230808;1734136;3079824;2648944
1640874779;4;94000;41;17;2254784;1753072;3112888;2677272
1640874779;4;95000;41;17;2278784;1771664;3147688;2707256
1640874779;4;96000;41;17;2302784;1790512;3181608;2736312
1640874779;4;97000;41;17;2326736;1809168;3215016;2764984
1640874779;4;98000;41;17;2350688;1827792;3248872;2795192
1640874779;4;99000;41;17;2374664;1846472;3283592;2825288
1640874780;4;50;11;3;1208;968;1568;1280
1640874780;4;1000;20;7;24032;18496;32920;28472
1640874780;4;2000;22;8;48032;37440;66408;56600
1640874780;4;3000;24;9;72032;56224;99680;85600
1640874780;4;4000;26;9;96032;74432;134224;115808
1640874780;4;5000;27;9;120032;92960;165472;141968
1640874780;4;6000;27;10;144032;111488;200080;172128
1640874780;4;7000;29;10;168032;130112;231088;198288
1640874780;4;8000;29;10;192032;148848;264576;226272
1640874780;4;9000;29;11;216032;167856;298568;255400
1640874780;4;10000;29;11;240032;186720;331784;285032
1640874780;4;11000;30;11;264032;206048;365728;314640
1640874780;4;12000;31;11;288032;224816;398408;343192
1640874780;4;13000;31;12;312032;243280;433216;372912
1640874780;4;14000;31;12;336032;261792;464656;400160
1640874780;4;15000;31;12;360032;280032;497392;428016
1640874780;4;16000;31;12;384032;298704;531168;457424
1640874780;4;17000;32;12;408032;317296;564368;485520
1640874780;4;18000;32;12;432032;335824;598136;513704
1640874780;4;19000;32;12;456032;354192;633016;544664
1640874780;4;20000;33;12;479984;373152;664808;572072
1640874780;4;21000;33;12;503984;391840;696960;599680
